Nombre,Divisa,Fecha,Abrir,Máx.,Mín.,Cierre*,Cierre ajus.**,Volumen,Dividendo
BP p.l.c. (BP.BA),ARS,01 mar 2022,"1229,50","1275,00","1000,00","1125,50","1125,25",40.107,-
BP p.l.c. (BP.BA),ARS,17 feb 2022,-,-,-,-,-,-,0.06552 Dividendo
BP p.l.c. (BP.BA),ARS,01 feb 2022,"1320,00","1700,00","1192,50","1229,50","1229,17",63.006,-
BP p.l.c. (BP.BA),ARS,01 ene 2022,"1098,00","1539,00","1098,00","1392,50","1392,13",38.491,-
BP p.l.c. (BP.BA),ARS,01 dic 2021,"1130,00","1250,00","998,00","1092,00","1091,71",39.835,-
BP p.l.c. (BP.BA),ARS,10 nov 2021,-,-,-,-,-,-,0.06552 Dividendo
BP p.l.c. (BP.BA),ARS,01 nov 2021,"1204,00","1296,00","1025,00","1104,50","1104,15",42.013,-
BP p.l.c. (BP.BA),ARS,01 oct 2021,"1050,00","1220,00","1030,00","1204,00","1203,61",53.361,-
BP p.l.c. (BP.BA),ARS,01 sept 2021,"870,00","1067,00","850,00","1045,00","1044,66",19.361,-
BP p.l.c. (BP.BA),ARS,12 ago 2021,-,-,-,-,-,-,0.01092 Dividendo
BP p.l.c. (BP.BA),ARS,01 ago 2021,"865,00","940,00","829,50","865,00","864,71",17.519,-
BP p.l.c. (BP.BA),ARS,01 jul 2021,"940,00","959,50","800,00","866,00","865,71",15.790,-
BP p.l.c. (BP.BA),ARS,01 jun 2021,"872,00","952,00","870,00","905,00","904,70",13.967,-
BP p.l.c. (BP.BA),ARS,06 may 2021,-,-,-,-,-,-,0.063 Dividendo
BP p.l.c. (BP.BA),ARS,01 may 2021,"800,00","900,00","800,00","876,00","875,64",32.869,-
BP p.l.c. (BP.BA),ARS,01 abr 2021,"721,00","850,00","690,00","789,50","789,18",25.088,-
BP p.l.c. (BP.BA),ARS,01 mar 2021,"702,00","840,00","701,50","721,00","720,71",26.700,-
BP p.l.c. (BP.BA),ARS,01 feb 2021,"690,00","765,00","635,00","723,50","723,21",45.755,-
BP p.l.c. (BP.BA),ARS,01 ene 2021,"594,50","760,00","590,00","685,00","684,72",15.005,-
BP p.l.c. (BP.BA),ARS,01 dic 2020,"608,00","665,00","543,00","594,50","594,26",13.713,-
BP p.l.c. (BP.BA),ARS,01 nov 2020,"475,00","674,00","470,00","603,00","602,75",38.326,-
BP p.l.c. (BP.BA),ARS,01 oct 2020,"500,00","595,00","437,00","486,50","486,30",59.061,-
BP p.l.c. (BP.BA),ARS,01 sept 2020,"550,00","550,00","489,00","515,00","514,79",10.843,-
BP p.l.c. (BP.BA),ARS,13 ago 2020,-,-,-,-,-,-,0.063 Dividendo
BP p.l.c. (BP.BA),ARS,01 ago 2020,"561,00","680,00","519,50","544,00","543,73",36.034,-
BP p.l.c. (BP.BA),ARS,01 jul 2020,"510,50","586,00","485,00","555,00","554,72",59.830,-
BP p.l.c. (BP.BA),ARS,01 jun 2020,"520,00","680,00","485,00","510,00","509,74",29.600,-
BP p.l.c. (BP.BA),ARS,08 may 2020,-,-,-,-,-,-,0.126 Dividendo
BP p.l.c. (BP.BA),ARS,01 may 2020,"548,50","600,00","503,00","511,00","510,63",64.055,-
BP p.l.c. (BP.BA),ARS,01 abr 2020,"418,00","577,00","418,00","548,50","548,10",74.890,-
BP p.l.c. (BP.BA),ARS,01 mar 2020,"500,00","530,00","284,00","398,00","397,71",1645,-
BP p.l.c. (BP.BA),ARS,13 feb 2020,-,-,-,-,-,-,0.126 Dividendo
BP p.l.c. (BP.BA),ARS,01 feb 2020,"624,00","643,50","503,50","503,50","503,03",2415,-
BP p.l.c. (BP.BA),ARS,01 ene 2020,"555,00","650,00","554,00","622,50","621,92",17.340,-
BP p.l.c. (BP.BA),ARS,01 dic 2019,"553,00","595,00","551,00","555,00","554,48",590,-
BP p.l.c. (BP.BA),ARS,07 nov 2019,-,-,-,-,-,-,0.123 Dividendo
BP p.l.c. (BP.BA),ARS,01 nov 2019,"600,00","620,00","553,00","553,00","552,37",435,-
BP p.l.c. (BP.BA),ARS,01 oct 2019,"481,00","600,00","480,00","600,00","599,32",570,-
BP p.l.c. (BP.BA),ARS,01 sept 2019,"409,50","576,50","409,50","481,00","480,46",2045,-
BP p.l.c. (BP.BA),ARS,08 ago 2019,-,-,-,-,-,-,0.123 Dividendo
BP p.l.c. (BP.BA),ARS,01 ago 2019,"349,50","409,50","343,00","409,50","408,89",375,-
BP p.l.c. (BP.BA),ARS,01 jul 2019,"375,00","375,00","332,00","350,50","349,98",15.385,-
BP p.l.c. (BP.BA),ARS,01 jun 2019,"375,00","375,00","375,00","375,00","374,44",-,-
BP p.l.c. (BP.BA),ARS,09 may 2019,-,-,-,-,-,-,0.123 Dividendo
BP p.l.c. (BP.BA),ARS,01 may 2019,"378,00","378,00","375,00","375,00","374,32",90,-
BP p.l.c. (BP.BA),ARS,01 abr 2019,"155,30","397,00","155,30","378,00","377,31",1015,-
BP p.l.c. (BP.BA),ARS,01 mar 2019,"155,30","155,30","155,30","155,30","155,02",-,-
BP p.l.c. (BP.BA),ARS,14 feb 2019,-,-,-,-,-,-,0.122 Dividendo
BP p.l.c. (BP.BA),ARS,01 feb 2019,"155,30","155,30","155,30","155,30","154,90",-,-
BP p.l.c. (BP.BA),ARS,01 ene 2019,"155,30","155,30","155,30","155,30","154,90",-,-
BP p.l.c. (BP.BA),ARS,01 dic 2018,"155,30","155,30","155,30","155,30","154,90",-,-
BP p.l.c. (BP.BA),ARS,08 nov 2018,-,-,-,-,-,-,0.123 Dividendo
Masan Group Corporation (MSN.VN),USD,01 nov 2023,"58.200,00","64.600,00","57.000,00","61.700,00","61.700,00",22.515.200,-
Masan Group Corporation (MSN.VN),USD,01 oct 2023,"76.200,00","78.700,00","56.000,00","58.200,00","58.200,00",54.900.300,-
Masan Group Corporation (MSN.VN),USD,01 sept 2023,"82.300,00","83.900,00","70.300,00","76.300,00","76.300,00",73.220.707,-
Masan Group Corporation (MSN.VN),USD,01 ago 2023,"85.500,00","89.400,00","76.300,00","81.500,00","81.500,00",51.010.013,-
Asia Commercial Joint Stock Bank (ACB.VN),USD,01 nov 2023,"21.400,00","22.900,00","21.350,00","22.400,00","22.400,00",43.730.902,-
Asia Commercial Joint Stock Bank (ACB.VN),USD,01 oct 2023,"21.800,00","22.900,00","20.950,00","21.400,00","21.400,00",111.458.972,-
Asia Commercial Joint Stock Bank (ACB.VN),USD,01 sept 2023,"22.700,00","23.150,00","21.700,00","21.850,00","21.850,00",163.709.019,-
Asia Commercial Joint Stock Bank (ACB.VN),USD,01 ago 2023,"23.050,00","24.400,00","21.600,00","22.600,00","22.600,00",358.258.701,-
TotalEnergies SE (TTE.BA),ARS,01 nov 2023,"2645,50","2645,50","2645,50","2645,50","2645,50",-,-
TotalEnergies SE (TTE.BA),ARS,01 oct 2023,"2645,50","2645,50","2645,50","2645,50","2645,50",-,-
TotalEnergies SE (TTE.BA),ARS,15 sept 2023,-,-,-,-,-,-,0.268608 Dividendo
TotalEnergies SE (TTE.BA),ARS,01 sept 2023,"2645,50","2645,50","2645,50","2645,50","2645,23",-,-
TotalEnergies SE (TTE.BA),ARS,01 ago 2023,"2645,50","2645,50","2645,50","2645,50","2645,23",-,-
TotalEnergies SE (TTE.BA),ARS,01 jul 2023,"2645,50","2645,50","2645,50","2645,50","2645,23",-,-
TotalEnergies SE (TTE.BA),ARS,16 jun 2023,-,-,-,-,-,-,0.264382 Dividendo
TotalEnergies SE (TTE.BA),ARS,01 jun 2023,"2645,50","2645,50","2645,50","2645,50","2644,97",-,-
TotalEnergies SE (TTE.BA),ARS,01 may 2023,"2645,50","2645,50","2645,50","2645,50","2644,97",-,-
TotalEnergies SE (TTE.BA),ARS,01 abr 2023,"2645,50","2645,50","2645,50","2645,50","2644,97",-,-
TotalEnergies SE (TTE.BA),ARS,20 mar 2023,-,-,-,-,-,-,0.249126 Dividendo
TotalEnergies SE (TTE.BA),ARS,01 mar 2023,"2645,50","2645,50","2645,50","2645,50","2644,72",-,-
TotalEnergies SE (TTE.BA),ARS,01 feb 2023,"2645,50","2645,50","2645,50","2645,50","2644,72",-,-
TotalEnergies SE (TTE.BA),ARS,01 ene 2023,"2645,50","2645,50","2645,50","2645,50","2644,72",-,-
TotalEnergies SE (TTE.BA),ARS,29 dic 2022,-,-,-,-,-,-,0.247083 Dividendo
